Exch,Exchange Segment,Group Name,Symbol,Token,Instrument Type,Instrument Name,Formatted Ins Name,Trading Symbol,Lot Size,Tick Size
NSE,nse_cm,EQ,MANORAMA,10227,0,MANORAMA INDUSTRIES LTD,MANORAMA-EQ,MANORAMA-EQ,1,0.05
NSE,nse_cm,EQ,MANKIND,15380,0,MANKIND PHARMA LIMITED,MANKIND-EQ,MANKIND-EQ,1,0.05
NSE,nse_cm,EQ,MANINFRA,18226,0,MAN INFRA LTD,MANINFRA-EQ,MANINFRA-EQ,1,0.01
NSE,nse_cm,EQ,MANINDS,11884,0,MAN INDUSTRIES (I) LTD.,MANINDS-EQ,MANINDS-EQ,1,0.05
NSE,nse_cm,EQ,MANGLMCEM,2106,0,MANGALAM CEMENT LTD,MANGLMCEM-EQ,MANGLMCEM-EQ,1,0.05
NSE,nse_cm,EQ,MANGCHEFER,15007,0,MANG.CHEM.FERT.LTD,MANGCHEFER-EQ,MANGCHEFER-EQ,1,0.01
NSE,nse_cm,EQ,MANGALAM,11817,0,MANGALAM DRUG & CHEM LTD,MANGALAM-EQ,MANGALAM-EQ,1,0.01
NSE,nse_cm,EQ,MAZDOCK,509,0,MAZAGON DOCK SHIPBUIL LTD,MAZDOCK-EQ,MAZDOCK-EQ,1,0.05
NSE,nse_cm,EQ,MARICO,4067,0,MARICO LIMITED,MARICO-EQ,MARICO-EQ,1,0.05
NSE,nse_cm,EQ,MAYURUNIQ,28906,0,MAYUR UNIQUOTERS LTD,MAYURUNIQ-EQ,MAYURUNIQ-EQ,1,0.05
NSE,nse_cm,EQ,MAXIND,22428,0,MAX INDIA LIMITED,MAXIND-EQ,MAXIND-EQ,1,0.05
NSE,nse_cm,EQ,MAXHEALTH,22377,0,MAX HEALTHCARE INS LTD,MAXHEALTH-EQ,MAXHEALTH-EQ,1,0.05
NSE,nse_cm,EQ,MAXESTATES,19646,0,MAX ESTATES LIMITED,MAXESTATES-EQ,MAXESTATES-EQ,1,0.05
NSE,nse_cm,EQ,MAWANASUG,17022,0,MAWANA SUGARS LIMITED,MAWANASUG-EQ,MAWANASUG-EQ,1,0.01
NSE,nse_cm,EQ,MATRIMONY,21726,0,MATRIMONY.COM LIMITED,MATRIMONY-EQ,MATRIMONY-EQ,1,0.05
NSE,nse_cm,EQ,MASTEK,2124,0,MASTEK LTD,MASTEK-EQ,MASTEK-EQ,1,0.05
NSE,nse_cm,EQ,MASFIN,199,0,MAS FINANCIAL SERV LTD,MASFIN-EQ,MASFIN-EQ,1,0.05
NSE,nse_cm,EQ,MARUTI,10999,0,MARUTI SUZUKI INDIA LTD.,MARUTI-EQ,MARUTI-EQ,1,0.05
NSE,nse_cm,EQ,MARSHALL,6757,0,MARSHALL MACHINES LTD,MARSHALL-EQ,MARSHALL-EQ,1,0.01
NSE,nse_cm,EQ,MARKSANS,10579,0,MARKSANS PHARMA LIMITED,MARKSANS-EQ,MARKSANS-EQ,1,0.01
NSE,nse_cm,EQ,OMAXAUTO,10922,0,OMAX AUTOS LTD,OMAXAUTO-EQ,OMAXAUTO-EQ,1,0.01
NSE,nse_cm,EQ,RANEHOLDIN,2844,0,RANE HOLDINGS LIMITED,RANEHOLDIN-EQ,RANEHOLDIN-EQ,1,0.05
NSE,nse_cm,EQ,RANASUG,2837,0,RANA SUGARS LTD.,RANASUG-EQ,RANASUG-EQ,1,0.01
NSE,nse_cm,EQ,RAMRAT,10485,0,RAM RATNA WIRES LIMITED,RAMRAT-EQ,RAMRAT-EQ,1,0.05
NSE,nse_cm,EQ,RAMKY,20134,0,RAMKY INFRA LTD,RAMKY-EQ,RAMKY-EQ,1,0.05
NSE,nse_cm,EQ,RAMCOSYS,7851,0,RAMCO SYSTEMS LTD.,RAMCOSYS-EQ,RAMCOSYS-EQ,1,0.05
NSE,nse_cm,EQ,RATEGAIN,7177,0,RATEGAIN TRAVEL TECHN LTD,RATEGAIN-EQ,RATEGAIN-EQ,1,0.05
NSE,nse_cm,EQ,RAMCOIND,4587,0,RAMCO INDUSTRIES LIMITED,RAMCOIND-EQ,RAMCOIND-EQ,1,0.01
NSE,nse_cm,EQ,RAMASTEEL,10300,0,RAMA STEEL TUBES LIMITED,RAMASTEEL-EQ,RAMASTEEL-EQ,1,0.01
NSE,nse_cm,EQ,RAMAPHO,10568,0,RAMA PHOSPHATES LIMITED,RAMAPHO-EQ,RAMAPHO-EQ,1,0.01
NSE,nse_cm,EQ,RAMANEWS,13565,0,SHREE RAMA NEWSPRINT LTD,RAMANEWS-EQ,RAMANEWS-EQ,1,0.01
NSE,nse_cm,EQ,RALLIS,2816,0,RALLIS INDIA LTD,RALLIS-EQ,RALLIS-EQ,1,0.05
NSE,nse_cm,EQ,RAJSREESUG,2809,0,RAJSHREE SUGAR & CHEMICAL,RAJSREESUG-EQ,RAJSREESUG-EQ,1,0.01
NSE,nse_cm,EQ,RAMCOCEM,2043,0,THE RAMCO CEMENTS LIMITED,RAMCOCEM-EQ,RAMCOCEM-EQ,1,0.05
NSE,nse_cm,EQ,RATNAMANI,13451,0,RATNAMANI MET & TUB LTD.,RATNAMANI-EQ,RATNAMANI-EQ,1,0.05
NSE,nse_cm,EQ,RAYMOND,2859,0,RAYMOND LTD,RAYMOND-EQ,RAYMOND-EQ,1,0.05
NSE,nse_cm,EQ,REFEX,17764,0,REFEX INDUSTRIES LIMITED,REFEX-EQ,REFEX-EQ,1,0.05
NSE,nse_cm,EQ,REDTAPE,17859,0,REDTAPE LIMITED,REDTAPE-EQ,REDTAPE-EQ,1,0.05
NSE,nse_cm,EQ,REDINGTON,14255,0,REDINGTON LIMITED,REDINGTON-EQ,REDINGTON-EQ,1,0.01
NSE,nse_cm,EQ,RECLTD,15355,0,REC LIMITED,RECLTD-EQ,RECLTD-EQ,1,0.05
NSE,nse_cm,EQ,RCF,2866,0,RASHTRIYA CHEMICALS & FER,RCF-EQ,RCF-EQ,1,0.01
NSE,nse_cm,EQ,RBLBANK,18391,0,RBL BANK LIMITED,RBLBANK-EQ,RBLBANK-EQ,1,0.01
NSE,nse_cm,EQ,RBL,16745,0,RANE BRAKE LINING LTD,RBL-EQ,RBL-EQ,1,0.05
NSE,nse_cm,EQ,RBA,1494,0,RESTAURANT BRAND ASIA LTD,RBA-EQ,RBA-EQ,1,0.01
NSE,nse_cm,EQ,RAJRATAN,18962,0,RAJRATAN GLOBAL WIRE LTD,RAJRATAN-EQ,RAJRATAN-EQ,1,0.05
NSE,nse_cm,EQ,RAJMET,2168,0,RAJNANDINI METAL LIMITED,RAJMET-EQ,RAJMET-EQ,1,0.01
NSE,nse_cm,EQ,PVSL,23142,0,POPULAR VEHICLES N SER L,PVSL-EQ,PVSL-EQ,1,0.01
NSE,nse_cm,EQ,PVRINOX,13147,0,PVR INOX LIMITED,PVRINOX-EQ,PVRINOX-EQ,1,0.05
NSE,nse_cm,EQ,PUNJABCHEM,4344,0,PUNJAB CHEM & CROP PROT L,PUNJABCHEM-EQ,PUNJABCHEM-EQ,1,0.05
NSE,nse_cm,EQ,PTL,14101,0,PTL ENTERPRISES LTD,PTL-EQ,PTL-EQ,1,0.01
NSE,nse_cm,EQ,PTC,11355,0,PTC INDIA LIMITED,PTC-EQ,PTC-EQ,1,0.01
NSE,nse_cm,EQ,PSPPROJECT,20877,0,PSP PROJECTS LIMITED,PSPPROJECT-EQ,PSPPROJECT-EQ,1,0.05
NSE,nse_cm,EQ,PSB,21001,0,PUNJAB & SIND BANK,PSB-EQ,PSB-EQ,1,0.01
NSE,nse_cm,EQ,PRUDMOULI,20527,0,PRUDENTIAL SUGAR CORPORAT,PRUDMOULI-EQ,PRUDMOULI-EQ,1,0.01
NSE,nse_cm,EQ,PRUDENT,9553,0,PRUDENT CORP ADV SER LTD,PRUDENT-EQ,PRUDENT-EQ,1,0.05
NSE,nse_cm,EQ,PRSMJOHNSN,2739,0,PRISM JOHNSON LIMITED,PRSMJOHNSN-EQ,PRSMJOHNSN-EQ,1,0.01
NSE,nse_cm,EQ,PYRAMID,18250,0,PYRAMID TECHNOPLAST LTD,PYRAMID-EQ,PYRAMID-EQ,1,0.01
NSE,nse_cm,EQ,RELAXO,24225,0,RELAXO FOOT LTD.,RELAXO-EQ,RELAXO-EQ,1,0.05
NSE,nse_cm,EQ,RAJESHEXPO,7401,0,RAJESH EXPORTS LTD,RAJESHEXPO-EQ,RAJESHEXPO-EQ,1,0.05
NSE,nse_cm,EQ,RAINBOW,9408,0,RAINBOW CHILDRENS MED LTD,RAINBOW-EQ,RAINBOW-EQ,1,0.05
NSE,nse_cm,EQ,RAIN,15337,0,RAIN INDUSTRIES LIMITED,RAIN-EQ,RAIN-EQ,1,0.01
NSE,nse_cm,EQ,RAILTEL,2431,0,RAILTEL CORP OF IND LTD,RAILTEL-EQ,RAILTEL-EQ,1,0.05
NSE,nse_cm,EQ,RADIOCITY,19877,0,MUSIC BROADCAST LIMITED,RADIOCITY-EQ,RADIOCITY-EQ,1,0.01
NSE,nse_cm,EQ,RADICO,10990,0,RADICO KHAITAN LTD,RADICO-EQ,RADICO-EQ,1,0.05
NSE,nse_cm,EQ,RADIANTCMS,13580,0,RADIANT CASH MGMT SER LTD,RADIANTCMS-EQ,RADIANTCMS-EQ,1,0.01
NSE,nse_cm,EQ,RADHIKAJWE,10343,0,RADHIKA JEWELTECH LIMITED,RADHIKAJWE-EQ,RADHIKAJWE-EQ,1,0.01
NSE,nse_cm,EQ,RACE,15391,0,RACE ECO CHAIN LIMITED,RACE-EQ,RACE-EQ,1,0.05
NSE,nse_cm,EQ,QUICKHEAL,13116,0,QUICK HEAL TECH LTD,QUICKHEAL-EQ,QUICKHEAL-EQ,1,0.05
NSE,nse_cm,EQ,QUESS,17704,0,QUESS CORP LIMITED,QUESS-EQ,QUESS-EQ,1,0.05
NSE,nse_cm,EQ,RELCHEMQ,9652,0,RELIANCE CHEMOTEX IND LTD,RELCHEMQ-EQ,RELCHEMQ-EQ,1,0.01
NSE,nse_cm,EQ,RELIANCE,2885,0,RELIANCE INDUSTRIES LTD,RELIANCE-EQ,RELIANCE-EQ,1,0.05
NSE,nse_cm,EQ,RTNINDIA,27297,0,RATTANINDIA ENT LIMITED,RTNINDIA-EQ,RTNINDIA-EQ,1,0.01
NSE,nse_cm,EQ,RSYSTEMS,13414,0,R SYS INTERNATIONAL LTD,RSYSTEMS-EQ,RSYSTEMS-EQ,1,0.05
NSE,nse_cm,EQ,RSWM,2794,0,RSWM LIMITED,RSWM-EQ,RSWM-EQ,1,0.01
NSE,nse_cm,EQ,RRKABEL,18566,0,R R KABEL LIMITED,RRKABEL-EQ,RRKABEL-EQ,1,0.05
NSE,nse_cm,EQ,RPTECH,22670,0,RASHI PERIPHERALS LIMITED,RPTECH-EQ,RPTECH-EQ,1,0.05
NSE,nse_cm,EQ,RPSGVENT,8119,0,RPSG VENTURES LIMITED,RPSGVENT-EQ,RPSGVENT-EQ,1,0.05
NSE,nse_cm,EQ,RPPL,6913,0,RAJSHREE POLYPACK LTD,RPPL-EQ,RPPL-EQ,1,0.01
NSE,nse_cm,EQ,RPOWER,15259,0,RELIANCE POWER LTD.,RPOWER-EQ,RPOWER-EQ,1,0.01
NSE,nse_cm,EQ,RPGLIFE,16725,0,RPG LIFE SCIENCES LTD,RPGLIFE-EQ,RPGLIFE-EQ,1,0.05
NSE,nse_cm,EQ,RPEL,24735,0,RAGHAV PRODUCTIVITY ENH L,RPEL-EQ,RPEL-EQ,1,0.05
NSE,nse_cm,EQ,ROUTE,128,0,ROUTE MOBILE LIMITED,ROUTE-EQ,ROUTE-EQ,1,0.05
NSE,nse_cm,EQ,ROTO,9049,0,ROTO PUMPS LIMITED,ROTO-EQ,ROTO-EQ,1,0.05
NSE,nse_cm,EQ,ROSSELLIND,28913,0,ROSSELL INDIA LIMITED,ROSSELLIND-EQ,ROSSELLIND-EQ,1,0.05
NSE,nse_cm,EQ,RUBFILA,24730,0,RUBFILA INTERNATIONAL LTD,RUBFILA-EQ,RUBFILA-EQ,1,0.01
NSE,nse_cm,EQ,SADBHAV,13236,0,SADBHAV ENGINEERING LTD,SADBHAV-EQ,SADBHAV-EQ,1,0.01
NSE,nse_cm,EQ,RVNL,9552,0,RAIL VIKAS NIGAM LIMITED,RVNL-EQ,RVNL-EQ,1,0.05
NSE,nse_cm,EQ,RUSTOMJEE,12219,0,KEYSTONE REALTORS LIMITED,RUSTOMJEE-EQ,RUSTOMJEE-EQ,1,0.05
NSE,nse_cm,EQ,RUSHIL,24595,0,RUSHIL DECOR LIMITED,RUSHIL-EQ,RUSHIL-EQ,1,0.01
NSE,nse_cm,EQ,RUPA,25724,0,RUPA & COMPANY LTD,RUPA-EQ,RUPA-EQ,1,0.05
NSE,nse_cm,EQ,RUCHIRA,13821,0,RUCHIRA PAPERS LIMITED,RUCHIRA-EQ,RUCHIRA-EQ,1,0.01
NSE,nse_cm,EQ,RUBYMILLS,2939,0,THE RUBY MILLS LTD,RUBYMILLS-EQ,RUBYMILLS-EQ,1,0.05
NSE,nse_cm,EQ,PROZONER,28859,0,PROZONE REALTY LIMITED,PROZONER-EQ,PROZONER-EQ,1,0.01
NSE,nse_cm,EQ,ROSSARI,19410,0,ROSSARI BIOTECH LIMITED,ROSSARI-EQ,ROSSARI-EQ,1,0.05
NSE,nse_cm,EQ,RHIM,31163,0,RHI MAGNESITA INDIA LTD,RHIM-EQ,RHIM-EQ,1,0.05
NSE,nse_cm,EQ,RHFL,21733,0,RELIANCE HOME FINANCE LTD,RHFL-EQ,RHFL-EQ,1,0.01
NSE,nse_cm,EQ,RGL,15129,0,RENAISSANCE GLOBAL LTD,RGL-EQ,RGL-EQ,1,0.01
NSE,nse_cm,EQ,RESPONIND,20323,0,RESPONSIVE INDUSTRIES LTD,RESPONIND-EQ,RESPONIND-EQ,1,0.05
NSE,nse_cm,EQ,REPRO,13126,0,REPRO INDIA LIMITED,REPRO-EQ,REPRO-EQ,1,0.05
NSE,nse_cm,EQ,REPL,1480,0,RUDRABHISHEK ENTERP LTD,REPL-EQ,REPL-EQ,1,0.01
NSE,nse_cm,EQ,REPCOHOME,29598,0,REPCO HOME FINANCE LTD,REPCOHOME-EQ,REPCOHOME-EQ,1,0.05
NSE,nse_cm,EQ,RENUKA,12026,0,SHREE RENUKA SUGARS LTD,RENUKA-EQ,RENUKA-EQ,1,0.01
NSE,nse_cm,EQ,REMSONSIND,3965,0,REMSONS INDUSTRIES LTD,REMSONSIND-EQ,REMSONSIND-EQ,1,0.01
NSE,nse_cm,EQ,RELTD,24596,0,RAVINDRA ENERGY LIMITED,RELTD-EQ,RELTD-EQ,1,0.01
NSE,nse_cm,EQ,RELINFRA,553,0,RELIANCE INFRASTRUCTU LTD,RELINFRA-EQ,RELINFRA-EQ,1,0.01
NSE,nse_cm,EQ,RELIGARE,15068,0,RELIGARE ENTER. LTD.,RELIGARE-EQ,RELIGARE-EQ,1,0.05
NSE,nse_cm,EQ,ROML,359,0,RAJ OIL MILLS LIMITED,ROML-EQ,ROML-EQ,1,0.01
NSE,nse_cm,EQ,RIIL,2912,0,RELIANCE INDUSTRIAL INFRA,RIIL-EQ,RIIL-EQ,1,0.05
NSE,nse_cm,EQ,ROLEXRINGS,5279,0,ROLEX RINGS LIMITED,ROLEXRINGS-EQ,ROLEXRINGS-EQ,1,0.05
NSE,nse_cm,EQ,ROHLTD,13182,0,ROYAL ORCHID HOTELS LTD,ROHLTD-EQ,ROHLTD-EQ,1,0.05
NSE,nse_cm,EQ,RML,11975,0,RANE (MADRAS) LIMITED,RML-EQ,RML-EQ,1,0.05
NSE,nse_cm,EQ,RKSWAMY,23043,0,R K SWAMY LIMITED,RKSWAMY-EQ,RKSWAMY-EQ,1,0.05
NSE,nse_cm,EQ,RKFORGE,11411,0,RAMKRISHNA FORGINGS LTD,RKFORGE-EQ,RKFORGE-EQ,1,0.05
NSE,nse_cm,EQ,RITES,3761,0,RITES LIMITED,RITES-EQ,RITES-EQ,1,0.05
NSE,nse_cm,EQ,RITCO,8944,0,RITCO LOGISTICS LIMITED,RITCO-EQ,RITCO-EQ,1,0.05
NSE,nse_cm,EQ,RISHABH,18417,0,RISHABH INSTRUMENTS LTD,RISHABH-EQ,RISHABH-EQ,1,0.05
NSE,nse_cm,EQ,RICOAUTO,2909,0,RICO AUTO INDUSTRIES LTD,RICOAUTO-EQ,RICOAUTO-EQ,1,0.01
NSE,nse_cm,EQ,PARKHOTELS,22649,0,PARKHOTELS,PARKHOTELS-EQ,PARKHOTELS-EQ,1,0.01
NSE,nse_cm,EQ,PARAGMILK,17130,0,PARAG MILK FOODS LTD.,PARAGMILK-EQ,PARAGMILK-EQ,1,0.01
NSE,nse_cm,EQ,PARADEEP,9741,0,PARADEEP PHOSPHATES LTD,PARADEEP-EQ,PARADEEP-EQ,1,0.01
NSE,nse_cm,EQ,PARACABLES,13951,0,PARAMOUNT COMM LTD,PARACABLES-EQ,PARACABLES-EQ,1,0.01
NSE,nse_cm,EQ,PAR,5631,0,PAR DRUGS AND CHEM LTD,PAR-EQ,PAR-EQ,1,0.05
NSE,nse_cm,EQ,PANAMAPET,25392,0,PANAMA PETROCHEM LTD,PANAMAPET-EQ,PANAMAPET-EQ,1,0.05
NSE,nse_cm,EQ,PASUPTAC,6045,0,PASUPATI ACRYLON LIMITED,PASUPTAC-EQ,PASUPTAC-EQ,1,0.01
NSE,nse_cm,EQ,PATANJALI,17029,0,PATANJALI FOODS LIMITED,PATANJALI-EQ,PATANJALI-EQ,1,0.05
NSE,nse_cm,EQ,PATINTLOG,15219,0,PATEL INT. LOG. LTD,PATINTLOG-EQ,PATINTLOG-EQ,1,0.01
NSE,nse_cm,EQ,PERSISTENT,18365,0,PERSISTENT SYSTEMS LTD,PERSISTENT-EQ,PERSISTENT-EQ,1,0.05
NSE,nse_cm,EQ,PENINLAND,2256,0,PENINSULA LAND LIMITED,PENINLAND-EQ,PENINLAND-EQ,1,0.01
NSE,nse_cm,EQ,PENIND,20621,0,PENNAR INDUSTRIES LTD,PENIND-EQ,PENIND-EQ,1,0.01
NSE,nse_cm,EQ,PEL,2412,0,PIRAMAL ENTERPRISES LTD,PEL-EQ,PEL-EQ,1,0.05
NSE,nse_cm,EQ,PEARLPOLY,2610,0,PEARL POLYMERS LTD,PEARLPOLY-EQ,PEARLPOLY-EQ,1,0.01
NSE,nse_cm,EQ,PDSL,5264,0,PDS LIMITED,PDSL-EQ,PDSL-EQ,1,0.05
NSE,nse_cm,EQ,PDMJEPAPER,15377,0,PUDUMJEE PAPER PRO. LTD,PDMJEPAPER-EQ,PDMJEPAPER-EQ,1,0.01
NSE,nse_cm,EQ,PCJEWELLER,29124,0,PC JEWELLER LTD,PCJEWELLER-EQ,PCJEWELLER-EQ,1,0.01
NSE,nse_cm,EQ,PCBL,2649,0,PCBL LIMITED,PCBL-EQ,PCBL-EQ,1,0.05
NSE,nse_cm,EQ,PAYTM,6705,0,ONE 97 COMMUNICATIONS LTD,PAYTM-EQ,PAYTM-EQ,1,0.05
NSE,nse_cm,EQ,PAVNAIND,16192,0,PAVNA INDUSTRIES LIMITED,PAVNAIND-EQ,PAVNAIND-EQ,1,0.05
NSE,nse_cm,EQ,PATELENG,11699,0,PATEL ENGINEERING LTD.,PATELENG-EQ,PATELENG-EQ,1,0.01
NSE,nse_cm,EQ,PETRONET,11351,0,PETRONET LNG LIMITED,PETRONET-EQ,PETRONET-EQ,1,0.05
NSE,nse_cm,EQ,PANACEABIO,4055,0,PANACEA BIOTEC LTD,PANACEABIO-EQ,PANACEABIO-EQ,1,0.01
NSE,nse_cm,EQ,PALASHSECU,21383,0,PALASH SECURITIES LTD,PALASHSECU-EQ,PALASHSECU-EQ,1,0.01
NSE,nse_cm,EQ,ORICONENT,10159,0,ORICON ENTERPRISES LTD,ORICONENT-EQ,ORICONENT-EQ,1,0.01
NSE,nse_cm,EQ,ORCHPHARMA,926,0,ORCHID PHARMA LIMITED,ORCHPHARMA-EQ,ORCHPHARMA-EQ,1,0.05
NSE,nse_cm,EQ,ORBTEXP,31475,0,ORBIT EXPORTS LIMITED,ORBTEXP-EQ,ORBTEXP-EQ,1,0.01
NSE,nse_cm,EQ,OPTIEMUS,21469,0,OPTIEMUS INFRACOM LTD,OPTIEMUS-EQ,OPTIEMUS-EQ,1,0.05
NSE,nse_cm,EQ,ONWARDTEC,2481,0,ONWARD TECHNOLOGIES LTD,ONWARDTEC-EQ,ONWARDTEC-EQ,1,0.05
NSE,nse_cm,EQ,ONMOBILE,15278,0,ONMOBILE GLOBAL LTD.,ONMOBILE-EQ,ONMOBILE-EQ,1,0.01
NSE,nse_cm,EQ,ONGC,2475,0,OIL AND NATURAL GAS CORP.,ONGC-EQ,ONGC-EQ,1,0.05
NSE,nse_cm,EQ,ONEPOINT,9939,0,ONE POINT ONE SOL LTD,ONEPOINT-EQ,ONEPOINT-EQ,1,0.01
NSE,nse_cm,EQ,ORIENTBELL,14278,0,ORIENT BELL LIMITED,ORIENTBELL-EQ,ORIENTBELL-EQ,1,0.05
NSE,nse_cm,EQ,ORIENTCER,13111,0,ORIENT CERATECH LIMITED,ORIENTCER-EQ,ORIENTCER-EQ,1,0.01
NSE,nse_cm,EQ,PAKKA,17197,0,PAKKA LIMITED,PAKKA-EQ,PAKKA-EQ,1,0.05
NSE,nse_cm,EQ,PAISALO,25468,0,PAISALO DIGITAL LIMITED,PAISALO-EQ,PAISALO-EQ,1,0.01
NSE,nse_cm,EQ,PAGEIND,14413,0,PAGE INDUSTRIES LTD,PAGEIND-EQ,PAGEIND-EQ,1,0.05
NSE,nse_cm,EQ,OSWALGREEN,471,0,OSWAL GREENTECH LIMITED,OSWALGREEN-EQ,OSWALGREEN-EQ,1,0.01
NSE,nse_cm,EQ,ORTINGLOBE,2979,0,ORTIN GLOBAL LIMITED,ORTINGLOBE-EQ,ORTINGLOBE-EQ,1,0.01
NSE,nse_cm,EQ,ORISSAMINE,19931,0,ORISSA MIN DEV CO LTD,ORISSAMINE-EQ,ORISSAMINE-EQ,1,0.05
NSE,nse_cm,EQ,ORIENTPPR,2496,0,ORIENT PAPER AND INDS LTD,ORIENTPPR-EQ,ORIENTPPR-EQ,1,0.01
NSE,nse_cm,EQ,ORIENTLTD,18208,0,ORIENT PRESS LIMITED,ORIENTLTD-EQ,ORIENTLTD-EQ,1,0.01
NSE,nse_cm,EQ,ORIENTHOT,2493,0,ORIENT HOTELS LTD,ORIENTHOT-EQ,ORIENTHOT-EQ,1,0.01
NSE,nse_cm,EQ,ORIENTELEC,2972,0,ORIENT ELECTRIC LIMITED,ORIENTELEC-EQ,ORIENTELEC-EQ,1,0.05
NSE,nse_cm,EQ,ORIENTCEM,30089,0,ORIENT CEMENT LTD.,ORIENTCEM-EQ,ORIENTCEM-EQ,1,0.05
NSE,nse_cm,EQ,LAXMIMACH,1979,0,LAKSHMI MACHINES LTD,LAXMIMACH-EQ,LAXMIMACH-EQ,1,0.05
NSE,nse_cm,EQ,PFIZER,2643,0,PFIZER LTD,PFIZER-EQ,PFIZER-EQ,1,0.05
NSE,nse_cm,EQ,PRAKASH,2708,0,PRAKASH INDUSTRIES LTD,PRAKASH-EQ,PRAKASH-EQ,1,0.01
NSE,nse_cm,EQ,PRAJIND,2705,0,PRAJ INDUSTRIES LTD,PRAJIND-EQ,PRAJIND-EQ,1,0.05
NSE,nse_cm,EQ,PPLPHARMA,11571,0,PIRAMAL PHARMA LIMITED,PPLPHARMA-EQ,PPLPHARMA-EQ,1,0.01
NSE,nse_cm,EQ,PPL,10297,0,PRAKASH PIPES LIMITED,PPL-EQ,PPL-EQ,1,0.05
NSE,nse_cm,EQ,PPAP,15209,0,PPAP AUTOMOTIVE LIMITED,PPAP-EQ,PPAP-EQ,1,0.01
NSE,nse_cm,EQ,POWERMECH,10473,0,POWER MECH PROJECTS LTD.,POWERMECH-EQ,POWERMECH-EQ,1,0.05
NSE,nse_cm,EQ,POWERINDIA,18457,0,HITACHI ENERGY INDIA LTD,POWERINDIA-EQ,POWERINDIA-EQ,1,0.05
NSE,nse_cm,EQ,POWERGRID,14977,0,POWER GRID CORP. LTD.,POWERGRID-EQ,POWERGRID-EQ,1,0.05
NSE,nse_cm,EQ,PRECAM,12603,0,PRECISION CAMSHAFTS LTD.,PRECAM-EQ,PRECAM-EQ,1,0.01
NSE,nse_cm,EQ,POONAWALLA,11403,0,POONAWALLA FINCORP LTD,POONAWALLA-EQ,POONAWALLA-EQ,1,0.05
NSE,nse_cm,EQ,PRECWIRE,2717,0,PRECISION WIRES INDIA LTD,PRECWIRE-EQ,PRECWIRE-EQ,1,0.01
NSE,nse_cm,EQ,PRIVISCL,8825,0,PRIVI SPECIALITY CHE LTD,PRIVISCL-EQ,PRIVISCL-EQ,1,0.05
NSE,nse_cm,EQ,PRITIKAUTO,5292,0,PRITIKA AUTO INDUS LTD,PRITIKAUTO-EQ,PRITIKAUTO-EQ,1,0.01
NSE,nse_cm,EQ,PRITI,8304,0,PRITI INTERNATIONAL LTD,PRITI-EQ,PRITI-EQ,1,0.01
NSE,nse_cm,EQ,PRINCEPIPE,16045,0,PRINCE PIPES FITTINGS LTD,PRINCEPIPE-EQ,PRINCEPIPE-EQ,1,0.05
NSE,nse_cm,EQ,PRIMESECU,11864,0,PRIME SECURITIES LIMITED,PRIMESECU-EQ,PRIMESECU-EQ,1,0.05
NSE,nse_cm,EQ,PRICOLLTD,19631,0,PRICOL LIMITED,PRICOLLTD-EQ,PRICOLLTD-EQ,1,0.05
NSE,nse_cm,EQ,PRESTIGE,20302,0,PRESTIGE ESTATE LTD,PRESTIGE-EQ,PRESTIGE-EQ,1,0.05
NSE,nse_cm,EQ,PREMIERPOL,3908,0,PREMIER POLYFILM LTD,PREMIERPOL-EQ,PREMIERPOL-EQ,1,0.01
NSE,nse_cm,EQ,PREMIERENE,25049,0,PREMIER ENERGIES LIMITED,PREMIERENE-EQ,PREMIERENE-EQ,1,0.05
NSE,nse_cm,EQ,PFC,14299,0,POWER FIN CORP LTD.,PFC-EQ,PFC-EQ,1,0.05
NSE,nse_cm,EQ,PONNIERODE,10661,0,PONNIE SUGARS (ERODE) LTD,PONNIERODE-EQ,PONNIERODE-EQ,1,0.05
NSE,nse_cm,EQ,POLYPLEX,2687,0,POLYPLEX CORPORATION LTD,POLYPLEX-EQ,POLYPLEX-EQ,1,0.05
NSE,nse_cm,EQ,PIONEEREMB,13463,0,PIONEER EMBROIDERIES LTD,PIONEEREMB-EQ,PIONEEREMB-EQ,1,0.01
NSE,nse_cm,EQ,PILITA,30835,0,PIL ITALICA LIFESTYLE LTD,PILITA-EQ,PILITA-EQ,1,0.01
NSE,nse_cm,EQ,PILANIINVS,11445,0,PILANI INV & IND COR LTD,PILANIINVS-EQ,PILANIINVS-EQ,1,0.05
NSE,nse_cm,EQ,PIIND,24184,0,PI INDUSTRIES LTD,PIIND-EQ,PIIND-EQ,1,0.05
NSE,nse_cm,EQ,PIDILITIND,2664,0,PIDILITE INDUSTRIES LTD,PIDILITIND-EQ,PIDILITIND-EQ,1,0.05
NSE,nse_cm,EQ,PHOENIXLTD,14552,0,THE PHOENIX MILLS LTD,PHOENIXLTD-EQ,PHOENIXLTD-EQ,1,0.05
NSE,nse_cm,EQ,PGIL,14260,0,PEARL GLOBAL IND LIMITED,PGIL-EQ,PGIL-EQ,1,0.05
NSE,nse_cm,EQ,PGHL,940,0,PROCTER & GAMBLE HEALTH L,PGHL-EQ,PGHL-EQ,1,0.05
NSE,nse_cm,EQ,PGHH,2535,0,P&G HYGIENE & HEALTH CARE,PGHH-EQ,PGHH-EQ,1,0.05
NSE,nse_cm,EQ,PGEL,25358,0,PG ELECTROPLAST LTD,PGEL-EQ,PGEL-EQ,1,0.05
